,reviewerID,asin,helpful,overall
389,A3VIIH9ZNJ823H,B0002CZV46,"[0, 0]",3.0
390,A3AT69S9R8ZWGT,B0002CZV46,"[0, 0]",5.0
391,A3IKOEE8Z3T6BH,B0002CZV78,"[6, 7]",5.0
392,A21Q29J3ZWPDNP,B0002CZV78,"[4, 5]",5.0
393,A2BK5M8IYNF7CV,B0002CZV78,"[0, 0]",5.0
394,A1EX4410F46C8O,B0002CZV78,"[8, 8]",5.0
395,A2CMX45JPSCTUJ,B0002CZV78,"[0, 0]",5.0
396,A2XVE2J5WGCSGX,B0002CZV78,"[8, 9]",5.0
397,AW97HQETLQ25Y,B0002CZV7I,"[0, 0]",4.0
398,A1365RYO0BLEMI,B0002CZV7I,"[1, 1]",4.0
399,AHCJAJO18KRP1,B0002CZV7I,"[0, 0]",5.0
400,A2CMX45JPSCTUJ,B0002CZV7I,"[1, 2]",4.0
401,ADH0O8UVJOT10,B0002CZV7I,"[3, 5]",4.0
402,A2XVE2J5WGCSGX,B0002CZV7I,"[7, 8]",5.0
403,A22Z554ZQ8NFPC,B0002CZV82,"[0, 0]",5.0
404,A2EZWZ8MBEDOLN,B0002CZV82,"[0, 1]",4.0
405,A3J2PKECNUGEHO,B0002CZV82,"[2, 2]",5.0
406,APB6VJX5CNR5C,B0002CZV82,"[1, 1]",5.0
407,A21Q29J3ZWPDNP,B0002CZV82,"[2, 3]",5.0
408,A2B58VXLLOFQKR,B0002CZV82,"[2, 30]",1.0
409,A2IDOKLAT1MP8X,B0002CZV82,"[0, 0]",4.0
410,AJBBU53A0X84I,B0002CZV82,"[1, 2]",5.0
411,A1GMWTGXW682GB,B0002CZV82,"[0, 0]",5.0
412,A27L5L6I7OSV5B,B0002CZV82,"[142, 150]",2.0
413,A3KBFCPNQ58YK4,B0002CZV82,"[1, 4]",1.0
414,A3HEV9M5RNFB3V,B0002CZV82,"[0, 0]",4.0
415,A3EIML9QZO5NZZ,B0002CZV82,"[0, 0]",5.0
416,A1N4PW6FTMBUSQ,B0002CZV82,"[3, 4]",3.0
417,A205483DF7XVDE,B0002CZV82,"[0, 0]",5.0
418,ADH0O8UVJOT10,B0002CZV82,"[0, 0]",4.0
419,A3OEBPVLF35YQL,B0002CZV82,"[2, 2]",3.0
420,A2F92AOWTIUIB,B0002CZV82,"[1, 2]",5.0
421,AZ0LJNEP2VRD1,B0002CZV82,"[0, 0]",5.0
422,AUUI1FKERRMV2,B0002CZV82,"[0, 0]",5.0
423,AJK15Q9JOEHRH,B0002CZVA0,"[1, 2]",4.0
424,A1CD7IUM2JRPY1,B0002CZVA0,"[0, 0]",4.0
425,A3S737ZGWE1GKY,B0002CZVA0,"[4, 6]",4.0
426,A21Q29J3ZWPDNP,B0002CZVA0,"[5, 5]",5.0
427,AEMC16IPBZORW,B0002CZVA0,"[3, 4]",5.0
428,A3MXU3CH4BJ465,B0002CZVA0,"[0, 0]",5.0
429,A1NAA1R38JSNHV,B0002CZVA0,"[0, 0]",5.0
430,A1EX4410F46C8O,B0002CZVA0,"[3, 4]",4.0
431,A1GMWTGXW682GB,B0002CZVA0,"[1, 1]",4.0
432,A3BMYEA3J6RBVV,B0002CZVB4,"[0, 0]",5.0
433,A3872Y2XH0YDX1,B0002CZVB4,"[0, 0]",5.0
434,A73CB1NVPYDZ5,B0002CZVB4,"[3, 3]",4.0
435,A18P5I03P4U8AI,B0002CZVB4,"[0, 0]",5.0
436,A2RS66Y79Q8X0W,B0002CZVB4,"[7, 7]",5.0
437,A3CNFMV0IISC3C,B0002CZVBE,"[1, 1]",3.0
438,A206T0W1VE8K1Q,B0002CZVBE,"[0, 0]",5.0
439,A31HQD6H4SHO2C,B0002CZVBE,"[0, 1]",5.0
440,A2EZWZ8MBEDOLN,B0002CZVBE,"[1, 1]",4.0
441,APEJ8EJCC8PQ8,B0002CZVBE,"[1, 1]",4.0
442,A21Q29J3ZWPDNP,B0002CZVBE,"[5, 5]",5.0
443,A3DDG0WH5SBF34,B0002CZVBE,"[0, 0]",5.0
444,A1GMWTGXW682GB,B0002CZVBE,"[1, 1]",4.0
445,A17CU1D2CWXOHB,B0002CZVBE,"[0, 0]",5.0
446,A2VXKVJV7KIGMD,B0002CZVBE,"[0, 1]",5.0
447,ADH0O8UVJOT10,B0002CZVBE,"[0, 0]",5.0
448,A3JEEPYPEM9V81,B0002CZVBE,"[2, 2]",5.0
449,AZ0LJNEP2VRD1,B0002CZVBE,"[2, 3]",5.0
450,AWIG50VOI5VUV,B0002CZVHI,"[1, 1]",5.0
451,A34O0KQV4QXWNQ,B0002CZVHI,"[1, 1]",5.0
452,ALAY8GVFBUQ9L,B0002CZVHI,"[1, 1]",5.0
453,A8ANJNZAZQ6IQ,B0002CZVHI,"[0, 0]",5.0
454,A1V7G6OGGW7AGA,B0002CZVHI,"[1, 1]",5.0
455,AZ0LJNEP2VRD1,B0002CZVHI,"[4, 4]",5.0
456,AH2F47XZ5L8NR,B0002CZVHI,"[2, 2]",5.0
457,A1ARFA1NCN34UV,B0002CZVI2,"[0, 0]",5.0
458,A165EMA3YTIM6A,B0002CZVI2,"[0, 0]",3.0
459,A2FXCGHJLVQTIX,B0002CZVI2,"[0, 0]",5.0
460,AEMC16IPBZORW,B0002CZVI2,"[12, 12]",5.0
461,A2B58VXLLOFQKR,B0002CZVI2,"[0, 0]",5.0
462,A356RFKNIG043B,B0002CZVI2,"[0, 0]",5.0
463,A1C60KQ8VJZBS5,B0002CZVI2,"[0, 0]",4.0
464,A3D42ZX96FA6EW,B0002CZVI2,"[1, 1]",5.0
465,A3MJARDJ31M698,B0002CZVI2,"[0, 0]",5.0
466,A26RLGZUUENC6E,B0002CZVI2,"[0, 0]",5.0
467,A2C2TKHICAZ4RS,B0002CZVK0,"[2, 4]",5.0
468,A22Z554ZQ8NFPC,B0002CZVK0,"[0, 0]",5.0
469,A4BTCECGQAIUI,B0002CZVK0,"[0, 0]",5.0
470,A7E0CJH464L82,B0002CZVK0,"[0, 0]",5.0
471,A13A81NN0NRD1S,B0002CZVK0,"[0, 0]",4.0
472,A1YAAMQT5G88XE,B0002CZVK0,"[4, 4]",5.0
473,A1UPZM995ZAH90,B0002CZVK0,"[0, 0]",5.0
474,AN1RO6C6I78YO,B0002CZVK0,"[0, 0]",5.0
475,A1BH17V8BKLES,B0002CZVK0,"[0, 0]",4.0
476,A1JNV4K56GG94R,B0002CZVK0,"[0, 0]",5.0
477,A73CB1NVPYDZ5,B0002CZVK0,"[17, 21]",3.0
478,A37A41GWQFMK3D,B0002CZVK0,"[0, 1]",5.0
479,A3IKOEE8Z3T6BH,B0002CZVK0,"[0, 1]",5.0
480,A3E7O9NSS47TE8,B0002CZVK0,"[0, 0]",5.0
481,A3APKXMNJAEDQM,B0002CZVK0,"[0, 0]",5.0
482,A1M3XD9UV3PD3I,B0002CZVK0,"[0, 2]",2.0
483,A1IB42LRNA9QLW,B0002CZVK0,"[1, 2]",4.0
484,A1EX4410F46C8O,B0002CZVK0,"[3, 10]",3.0
485,A8MQNZK3J0UEX,B0002CZVK0,"[0, 0]",4.0
486,A3RHT4KI3H5TVH,B0002CZVK0,"[0, 0]",5.0
487,A25ZBYVW8ZINLM,B0002CZVK0,"[0, 0]",5.0
488,A1H4EBBOM66MQ0,B0002CZVK0,"[0, 1]",3.0
489,A24VMSBJAWFRCP,B0002CZVK0,"[0, 0]",5.0
490,ADH0O8UVJOT10,B0002CZVK0,"[0, 0]",3.0
491,AXXGP6UT41KAS,B0002CZVW8,"[0, 0]",5.0
492,AKHWZ3S1UVZAO,B0002CZVW8,"[0, 0]",5.0
493,A2D0F87RY5YMHN,B0002CZVW8,"[0, 0]",5.0
494,A39TYRIZLTCK9P,B0002CZVW8,"[0, 0]",4.0
495,A2RVY2GDMZHH4,B0002CZVW8,"[1, 1]",5.0
496,AJGD0VSCUJUP5,B0002CZVW8,"[0, 0]",5.0
497,A3EZEP0FX5BC1P,B0002CZVWS,"[3, 4]",5.0
498,A3C9F3SZWLWDZF,B0002CZVWS,"[0, 0]",5.0
499,AHMEG9CAAT2KF,B0002CZVWS,"[0, 0]",4.0
500,AREHEVC8J64QA,B0002CZVWS,"[1, 1]",5.0
501,A3775OP5VTX5ON,B0002CZVWS,"[1, 1]",4.0
502,A306YUQBEB2R9T,B0002CZVWS,"[0, 0]",5.0
503,A10NJEIG56RHN5,B0002CZVWS,"[1, 1]",5.0
504,A2SFO875EQ66AB,B0002CZVWS,"[0, 0]",5.0
505,A28FADP9FITQVK,B0002CZVWS,"[1, 1]",5.0
506,A24JUT24W1K3CV,B0002CZVWS,"[1, 3]",3.0
507,A136M3QYHUVN9A,B0002CZVWS,"[0, 0]",5.0
508,A3IELJ39K3QL7,B0002CZVWS,"[0, 0]",5.0
509,A24AQ24CD6865K,B0002CZVWS,"[1, 1]",4.0
510,A2J4GBHSDLP4DF,B0002CZVWS,"[0, 0]",5.0
511,A7KIY7RDFHRN9,B0002CZVWS,"[0, 0]",5.0
512,A13NZBZQ7ZZG5O,B0002CZVWS,"[0, 2]",5.0
513,AJK15Q9JOEHRH,B0002CZVXM,"[0, 0]",5.0
514,A1CD7IUM2JRPY1,B0002CZVXM,"[2, 2]",4.0
515,A3S737ZGWE1GKY,B0002CZVXM,"[0, 0]",4.0
516,A13A81NN0NRD1S,B0002CZVXM,"[1, 1]",4.0
517,A26SN2CVQM4FKM,B0002CZVXM,"[0, 0]",4.0
518,A32264FNDHOH3Q,B0002CZVXM,"[0, 0]",5.0
519,A2Y1R8CZMTALJP,B0002CZVXM,"[0, 0]",5.0
520,A1EUO0BU72JR7T,B0002CZVXM,"[2, 2]",4.0
521,A2A039TZMZHH9Y,B0002CZVXM,"[0, 0]",5.0
522,A2GC5JELY3N07V,B0002CZVXM,"[0, 0]",5.0
523,A1UPZM995ZAH90,B0002CZVXM,"[0, 0]",5.0
524,A11INIL2YFJ137,B0002CZVXM,"[1, 2]",5.0
525,A23033Q9WZBG4V,B0002CZVXM,"[0, 0]",5.0
526,A1HPC4BDRLR60,B0002CZVXM,"[0, 0]",5.0
527,A3FQ9WYUHG9CD,B0002CZVXM,"[4, 4]",4.0
528,A2YQTEPCGZ5N7J,B0002CZVXM,"[0, 0]",5.0
529,A1IJUUNPU7L6LA,B0002CZVXM,"[0, 0]",5.0
530,A3MMISYL1GBXH4,B0002CZVXM,"[0, 0]",5.0
531,AMGUVF20JAOG8,B0002CZVXM,"[0, 0]",5.0
532,ALB04NLERUCYC,B0002CZVXM,"[0, 0]",5.0
533,A1B9TIERY43Q8H,B0002CZVXM,"[0, 0]",5.0
534,A1VAUZRF5PUSOZ,B0002CZVXM,"[0, 0]",5.0
535,A6A03NM42KUXL,B0002CZVXM,"[0, 0]",5.0
536,A2F26OVBDC7WWA,B0002CZVXM,"[0, 0]",5.0
537,ABZYVME9NYCQG,B0002CZVXM,"[0, 0]",5.0
538,A19IFF0DGV0T3E,B0002CZVXM,"[0, 0]",4.0
539,AMACM7BGUQCZD,B0002CZVXM,"[0, 0]",4.0
540,A20L3BCRCICRSQ,B0002CZVXM,"[0, 0]",5.0
541,A2P5U53IUTDUE6,B0002CZVXM,"[0, 0]",4.0
542,A2X2GEABQXRX7P,B0002CZVXM,"[6, 7]",1.0
543,A2WROWUBLQ9GZZ,B0002CZVXM,"[1, 1]",5.0
544,A3FW4THIMBIN6V,B0002CZVXM,"[7, 9]",2.0
545,A3F1GM7ZAZD1SW,B0002CZVXM,"[0, 0]",3.0
546,A1365RYO0BLEMI,B0002CZVXM,"[0, 2]",2.0
547,A87NFCCTUG4PO,B0002CZVXM,"[0, 0]",4.0
548,AITXZ1QOILJ5Z,B0002CZVXM,"[0, 0]",5.0
549,AG8FGAIPRBKIR,B0002CZVXM,"[2, 3]",3.0
550,A1YP96MT6W9FTB,B0002CZVXM,"[5, 5]",4.0
551,A1GUHIMGFE362L,B0002CZVXM,"[0, 0]",5.0
552,A768OB1LNE356,B0002CZVXM,"[0, 0]",5.0
553,AH4HBHRM707WA,B0002CZVXM,"[0, 0]",4.0
554,A1EX4410F46C8O,B0002CZVXM,"[0, 0]",4.0
555,A781ITP3HE2N5,B0002CZVXM,"[0, 0]",5.0
556,A10H2F00ZOT8S2,B0002CZVXM,"[0, 0]",5.0
557,A3PGQWCSJPCYDH,B0002CZVXM,"[0, 0]",4.0
558,A2T372SGRFAWYP,B0002CZVXM,"[0, 0]",5.0
559,A3K9OQPCI8UJE,B0002CZVXM,"[0, 0]",5.0
560,A1HQN6CNAO683Y,B0002CZVXM,"[0, 0]",5.0
561,A3MKGUUWT9OOY6,B0002CZVXM,"[0, 0]",4.0
562,AGGQFKI536BUW,B0002CZVXM,"[0, 0]",5.0
563,A3CSSZ6U5J4YS5,B0002CZVXM,"[0, 0]",5.0
564,A118PM0B1PGWDA,B0002CZVXM,"[1, 1]",5.0
565,A3RHT4KI3H5TVH,B0002CZVXM,"[0, 0]",5.0
566,AGH6UUAIAZLMB,B0002CZVXM,"[0, 0]",5.0
567,AJOK2CO9LSF37,B0002CZVXM,"[0, 0]",3.0
568,A3DCG2MNPR4BW,B0002CZVXM,"[0, 0]",5.0
569,A35XRT4BW4I6UD,B0002CZVXM,"[0, 0]",5.0
570,A346EQ2V4W531N,B0002CZVXM,"[0, 0]",5.0
571,A1Q3YZOVFXRKDZ,B0002CZVXM,"[0, 0]",5.0
572,A1IQKXGJSKTAHP,B0002CZVXM,"[0, 0]",4.0
573,A217QN6PDMKS1A,B0002CZVXM,"[0, 0]",5.0
574,A2F92AOWTIUIB,B0002CZVXM,"[0, 0]",5.0
575,A2MIP3AQVSF2SS,B0002CZVXM,"[0, 0]",5.0
576,A1GOLQ90G6MHK6,B0002CZVXM,"[0, 0]",5.0
577,A33DAMPX4T6K57,B0002CZVXM,"[0, 0]",5.0
578,A1IL0PS2XJB4NS,B0002CZVXM,"[0, 0]",5.0
579,A18RGYRCEN181M,B0002CZVXM,"[0, 0]",4.0
580,A3GLD5QF1HMGO0,B0002CZVXM,"[0, 0]",5.0
581,A2HWUC980HM1NP,B0002CZVXM,"[0, 0]",3.0
582,A31B0LYT2C92SN,B0002CZVXM,"[0, 0]",5.0
583,A1HW9DAJBYXGDV,B0002CZVXM,"[0, 0]",5.0
584,AXJ19189TLBLJ,B0002CZVXM,"[0, 0]",5.0
585,A1T4HGVX32QIYC,B0002CZVXM,"[0, 0]",4.0
586,ACVSCM9GWLNLS,B0002CZVXM,"[0, 0]",4.0
587,A3BMI7VGJT60Y7,B0002CZVZK,"[0, 0]",5.0
588,A327J5R77T2EY3,B0002CZVZK,"[0, 0]",4.0
589,A3GH47E9FF8WN1,B0002CZVZK,"[3, 3]",5.0
590,A2N4QZ92NBKJZZ,B0002CZVZK,"[0, 0]",3.0
591,A3UXW18DP4WSD6,B0002CZVZK,"[0, 0]",5.0
592,A2G2DXPFZKG48W,B0002CZW0Y,"[2, 2]",5.0
593,ASP978VO96X7C,B0002CZW0Y,"[0, 0]",4.0
594,A3RDS0DJ5EJGA7,B0002CZW0Y,"[0, 0]",4.0
595,AI9PZHPNTKPI,B0002CZW0Y,"[0, 0]",4.0
596,A3R8TPM1N7HFS4,B0002CZW0Y,"[0, 0]",4.0
597,A34WEXT7SIRFE4,B0002CZW0Y,"[0, 0]",5.0
598,ARAK8OPNIFLHR,B0002CZW0Y,"[0, 0]",5.0
599,A2XXBZPQT5EXHV,B0002CZW0Y,"[0, 0]",4.0
600,A1L7M2JXN4EZCR,B0002CZW0Y,"[0, 0]",5.0
601,A3TOND09136H4A,B0002CZW0Y,"[0, 0]",4.0
602,A1AU5K3JMPS3UQ,B0002CZW0Y,"[0, 0]",5.0
603,A78J38NU18DDZ,B0002CZW0Y,"[0, 0]",4.0
604,A18P5I03P4U8AI,B0002CZW0Y,"[0, 0]",2.0
605,A362IZKSMV6MA8,B0002CZW0Y,"[0, 0]",5.0
606,A10HYGDU2NITYQ,B0002CZW0Y,"[11, 14]",1.0
607,A3E7O9NSS47TE8,B0002CZW0Y,"[0, 0]",4.0
608,AD5G39PJUJVJ,B0002CZW0Y,"[0, 0]",1.0
609,A2RI4QE6EO29CA,B0002CZW0Y,"[0, 0]",5.0
610,A36C867ZDP30NQ,B0002CZW0Y,"[1, 1]",5.0
611,AQZ7HGW2FF4ED,B0002CZW0Y,"[2, 3]",2.0
612,A7TRK2GG6BHWD,B0002CZW0Y,"[0, 0]",5.0
613,A2HTMBKL4KE2JH,B0002CZW0Y,"[0, 0]",5.0
614,A11E4FWMN9BXJD,B0002CZW0Y,"[2, 3]",4.0
615,A34LQ791ACZ0JC,B0002CZW0Y,"[1, 1]",4.0
616,A39JMLMY96E8CP,B0002CZW0Y,"[0, 0]",5.0
617,A26Y7G0VFYUYSL,B0002CZW0Y,"[0, 0]",3.0
618,AKDQ6O42VUK1U,B0002CZW0Y,"[0, 0]",3.0
619,AH4HBHRM707WA,B0002CZW0Y,"[0, 0]",4.0
620,A2XKZS6UXZWK9M,B0002CZW0Y,"[0, 0]",4.0
621,A1UMM894XSEO4F,B0002CZW0Y,"[0, 0]",4.0
622,A1K45HFFFDNP1A,B0002CZW0Y,"[0, 0]",4.0
623,A27S1RZ4JF0S3N,B0002CZW0Y,"[0, 0]",5.0
624,A3O9JAQME0YOB0,B0002CZW0Y,"[0, 0]",5.0
625,A2N7F3MVCTAOYP,B0002CZW0Y,"[0, 0]",5.0
626,A2V9R0KCU8X6EH,B0002CZW0Y,"[0, 0]",5.0
627,A2D0F8W7FDBBS6,B0002CZW0Y,"[1, 1]",5.0
628,A2CPP7BZKOF9TP,B0002CZW0Y,"[0, 0]",4.0
629,A2XD36ONYLNU5J,B0002CZW0Y,"[0, 0]",5.0
630,ACUGOV6HBWDXB,B0002CZW0Y,"[0, 0]",4.0
631,A1W3CEEQBJ4GTN,B0002CZW0Y,"[0, 0]",5.0
632,AMP0Z3DR4RCH7,B0002CZW0Y,"[0, 0]",5.0
633,A2WYF4POBUXL2O,B0002CZW0Y,"[1, 1]",4.0
634,A310MXGFV4RIK0,B0002CZW0Y,"[0, 0]",5.0
635,A37KK1CLMULHE4,B0002CZW0Y,"[0, 0]",4.0
636,A3EU3ET85O8ZFX,B0002CZW0Y,"[0, 0]",5.0
637,A2Z84UZPX7064Q,B0002CZW0Y,"[0, 0]",5.0
638,AJK15Q9JOEHRH,B0002CZZW4,"[0, 0]",5.0
639,A1K582XYLTKUCD,B0002CZZW4,"[0, 0]",5.0
640,A3DDZ2SENG07MS,B0002CZZW4,"[0, 0]",5.0
641,A2JK2ITE138P7Z,B0002CZZW4,"[0, 0]",5.0
642,AHUIPZZH2UKJG,B0002CZZW4,"[1, 2]",4.0
643,ABEQJOG7TS8GT,B0002CZZW4,"[0, 0]",5.0
644,AQT4V74P38PPU,B0002CZZW4,"[0, 0]",5.0
645,A1YP96MT6W9FTB,B0002CZZW4,"[10, 10]",5.0
646,A3412OM2NWNT5E,B0002CZZW4,"[0, 0]",2.0
647,A2NOZB6VZCTOI4,B0002CZZW4,"[1, 1]",5.0
648,A1XNCV67JBJVF7,B0002CZZW4,"[1, 1]",5.0
649,A3QR1W7AD80ZQ0,B0002CZZW4,"[0, 0]",5.0
650,AKLDKUON6YY0X,B0002CZZW4,"[0, 0]",4.0
651,A2INSN8Z69R0FK,B0002CZZW4,"[0, 0]",4.0
652,AMP0Z3DR4RCH7,B0002CZZW4,"[0, 0]",5.0
653,A2SH4497XM1HET,B0002CZZW4,"[0, 0]",5.0
654,A3DJZHSAW4ANH0,B0002D0096,"[1, 2]",5.0
655,A1L7M2JXN4EZCR,B0002D0096,"[0, 0]",5.0
656,A2IDOKLAT1MP8X,B0002D0096,"[8, 9]",5.0
657,A1HQN6CNAO683Y,B0002D0096,"[0, 0]",5.0
658,A2B1KICX3RPRX3,B0002D0096,"[0, 0]",4.0
659,A19Q4B515ENF9C,B0002D0096,"[0, 0]",5.0
660,A20EZ7E8WUH2GZ,B0002D0096,"[0, 0]",4.0
661,AEUG4DYQZJ64Z,B0002D0096,"[1, 1]",5.0
662,A120FZ2ESIMA63,B0002D01IG,"[0, 0]",5.0
663,A1L7M2JXN4EZCR,B0002D01IG,"[0, 0]",4.0
664,A214MI77WXVK9Q,B0002D01IG,"[0, 0]",5.0
665,A2XB18IXOKUV82,B0002D01IG,"[0, 0]",5.0
666,AYQCAPXJ81XTN,B0002D01IG,"[2, 2]",5.0
667,AA5TINW2RJ195,B0002D01K4,"[0, 0]",5.0
668,A158NXQZK3SZ9N,B0002D01K4,"[0, 0]",5.0
669,A3K96R872MUM3D,B0002D01K4,"[0, 0]",4.0
670,A2U1Z3TZ4P76JB,B0002D01K4,"[0, 0]",5.0
671,A3DIN9E5QQZ6VT,B0002D01K4,"[0, 0]",5.0
672,A3J2PKECNUGEHO,B0002D01K4,"[0, 0]",5.0
673,A2CKMJU4WD3XDE,B0002D01K4,"[17, 19]",5.0
674,A1MM26M78136ZP,B0002D01K4,"[0, 0]",5.0
675,A3PB1FI3R9V7PY,B0002D01K4,"[0, 0]",5.0
676,A18C03TA8N26L4,B0002D01K4,"[3, 3]",5.0
677,A3MDQTWO6NOV1U,B0002D01K4,"[0, 0]",5.0
678,A3K6M4WXNTYQEM,B0002D01K4,"[5, 5]",5.0
679,A3MW5BXUOCCQV0,B0002D01K4,"[0, 0]",5.0
680,AZE83O4F1IJPR,B0002D01K4,"[0, 0]",5.0
681,A2W03JTG0K5OKF,B0002D01K4,"[0, 0]",5.0
682,A2T372SGRFAWYP,B0002D01K4,"[0, 0]",4.0
683,A2JZTK0WGJCMGN,B0002D01K4,"[1, 1]",5.0
684,A1EVEQAR05SY7L,B0002D01K4,"[0, 0]",5.0
685,AN1RO6C6I78YO,B0002D01KO,"[0, 0]",5.0
686,A120FZ2ESIMA63,B0002D01KO,"[0, 0]",5.0
687,A2IDOKLAT1MP8X,B0002D01KO,"[4, 9]",2.0
688,A2Z548GT5948WH,B0002D01KO,"[1, 1]",4.0
689,A214MI77WXVK9Q,B0002D01KO,"[0, 0]",5.0
690,A3CMXRFIWQCBKQ,B0002D01KO,"[0, 0]",5.0
691,A3PGQWCSJPCYDH,B0002D01KO,"[0, 0]",4.0
692,A25ZBYVW8ZINLM,B0002D01KO,"[1, 1]",3.0
693,A1MTN9XWJSA5PI,B0002D01KO,"[8, 8]",4.0
694,A2BRXREMT5WZJ0,B0002D01PY,"[0, 0]",5.0
695,A3IKOEE8Z3T6BH,B0002D01PY,"[0, 0]",5.0
696,AJBBU53A0X84I,B0002D01PY,"[0, 2]",1.0
697,AFUXETAHFUXFE,B0002D01PY,"[0, 0]",5.0
698,A3TOCY3MSC878,B0002D01PY,"[1, 1]",5.0
699,A2HDEN9SPBWC5I,B0002D01PY,"[0, 0]",5.0
700,AMY8AUDIBXHCI,B0002D01PY,"[0, 0]",5.0
701,A3BMI7VGJT60Y7,B0002D02IU,"[23, 26]",5.0
702,A3394J1F9CN9W5,B0002D02IU,"[1, 1]",5.0
703,A8MTE6SIYM0GY,B0002D02IU,"[2, 2]",4.0
704,AT9G9PT2K0PLB,B0002D02IU,"[1, 1]",5.0
705,AYQCAPXJ81XTN,B0002D02IU,"[28, 29]",5.0
706,AR6CAR106LX2Y,B0002D02IU,"[0, 0]",5.0
707,A1RSRUQVKB5EBO,B0002D02RQ,"[0, 0]",5.0
708,A1LHMSY3Q46PJS,B0002D02RQ,"[0, 0]",5.0
709,AONGA3BHTK0EG,B0002D02RQ,"[0, 0]",4.0
710,A20TFY5J3WNJU2,B0002D02RQ,"[0, 0]",5.0
711,APEJ8EJCC8PQ8,B0002D02RQ,"[0, 0]",5.0
712,A362IZKSMV6MA8,B0002D02RQ,"[0, 0]",4.0
713,AD4MJT7YYVHP7,B0002D02RQ,"[0, 0]",4.0
714,AKHWZ3S1UVZAO,B0002D02RQ,"[0, 0]",3.0
715,A23HJIRA5PIMG0,B0002D02RQ,"[0, 2]",2.0
716,A2O2UE0UTPOB0Q,B0002D02RQ,"[0, 0]",5.0
717,ADH0O8UVJOT10,B0002D02RQ,"[0, 0]",5.0
718,A3ITN3125FJETP,B0002D02RQ,"[0, 0]",5.0
719,A2P83FWHR36WN1,B0002D02RQ,"[0, 0]",5.0
720,AOHR2Q90UXF23,B0002D05FU,"[1, 1]",5.0
721,A3MTR7P9PYAALX,B0002D05FU,"[0, 0]",5.0
722,A1365RYO0BLEMI,B0002D05FU,"[2, 2]",5.0
723,A2B3XQ4FCJTKHQ,B0002D05FU,"[0, 0]",5.0
724,AQDHNCD25PFE6,B0002D05FU,"[2, 2]",4.0
725,A1UMM894XSEO4F,B0002D05FU,"[0, 0]",5.0
726,A6LHCT7P53RSA,B0002D05FU,"[0, 0]",5.0
727,A3C9F3SZWLWDZF,B0002D070I,"[0, 0]",5.0
728,AXXYMIJBD0J9G,B0002D070I,"[2, 2]",5.0
729,A39PQ7QR2JFXLV,B0002D070I,"[5, 8]",3.0
730,AKDQ6O42VUK1U,B0002D070I,"[0, 0]",5.0
731,A1DUPFUG526MVF,B0002D070I,"[0, 0]",4.0
732,AXMXE3RT660HQ,B0002D0B4K,"[0, 0]",5.0
733,A2W8RH6YUNXH83,B0002D0B4K,"[0, 0]",5.0
734,A13798OPDBLDCO,B0002D0B4K,"[1, 1]",5.0
735,A3K6M4WXNTYQEM,B0002D0B4K,"[0, 0]",3.0
736,A26Y7G0VFYUYSL,B0002D0B4K,"[0, 0]",5.0
737,A8L6Z9U1TCP06,B0002D0B4K,"[0, 0]",5.0
738,AAYAXHC63IX1D,B0002D0B4K,"[0, 0]",5.0
739,A3ZBLSAPZB9LE,B0002D0B4K,"[9, 9]",5.0
740,A3DGMJN91IUKGU,B0002D0B4K,"[0, 0]",5.0
741,A3L5L7OHXRY03L,B0002D0C1C,"[3, 4]",4.0
742,A21Q29J3ZWPDNP,B0002D0C1C,"[7, 7]",5.0
743,A12O5B8XNKNBOL,B0002D0C1C,"[0, 0]",5.0
744,AA169UZEJYAV1,B0002D0C1C,"[0, 0]",5.0
745,A23NSKTMSPPBTR,B0002D0C1C,"[8, 12]",3.0
746,A3872Y2XH0YDX1,B0002D0CA8,"[0, 0]",5.0
747,A3QSZ2SE3HUSXM,B0002D0CA8,"[0, 0]",5.0
748,ALVPGO19QI1SC,B0002D0CA8,"[0, 0]",5.0
749,A2XF1IANVPK7F,B0002D0CA8,"[0, 0]",5.0
750,A34G1GTMQGEDUN,B0002D0CA8,"[0, 0]",5.0
751,AG1ZYSLKQCLMD,B0002D0CA8,"[0, 1]",5.0
752,A3IELJ39K3QL7,B0002D0CA8,"[0, 0]",3.0
753,A8AF0VV2LP4LV,B0002D0CA8,"[0, 0]",5.0
754,A2J4GBHSDLP4DF,B0002D0CA8,"[0, 0]",5.0
755,A2F92AOWTIUIB,B0002D0CA8,"[0, 0]",4.0
756,A2F2L5F9OWWVY6,B0002D0CAI,"[0, 0]",5.0
757,A3QSZ2SE3HUSXM,B0002D0CAI,"[0, 0]",5.0
758,A10NJEIG56RHN5,B0002D0CAI,"[0, 0]",5.0
759,A39KDVU5JAXJIF,B0002D0CAI,"[1, 3]",1.0
760,A1MH0P8PE6AT4P,B0002D0CAI,"[0, 0]",5.0
761,A6LHCT7P53RSA,B0002D0CAI,"[0, 0]",5.0
762,A35XRT4BW4I6UD,B0002D0CAI,"[0, 0]",5.0
763,A2G12DY50U700V,B0002D0CAI,"[0, 0]",5.0
764,A3O9JAQME0YOB0,B0002D0CAI,"[0, 0]",5.0
765,A3G6HCQFH5DE28,B0002D0CAI,"[0, 0]",4.0
766,A2P83FWHR36WN1,B0002D0CAI,"[0, 0]",5.0
767,A2G8O3QXM9EGJS,B0002D0CEO,"[0, 0]",5.0
768,A1XL4YLORJ5IBS,B0002D0CEO,"[0, 0]",5.0
